question_id,category,complexity,retrieval_k,retrieved_exemplar_ids,generated_cypher,CV,ES,EM,VM_F1_strict,VM_F1_tolerant,RMEM_strict,RMEM_tolerant,generation_latency,execution_status,execution_error,gold_has_validity_filter,reference_ok
q133,health_risk,complex,5,JP21|JP16|JP01|JP23|JP05,"MATCH (p:ObservedPM25)-[:OBSERVED_AT]->(t:ObservationTime)-[:AT_LOCATION]->(l:Location)
WHERE l.prefecture_en = 'Gunma Prefecture'
  AND t.year = 2025
  AND p.pm25 >= 0 AND p.pm25 <= 500
WITH count(p) AS total,
     count(CASE WHEN p.pm25_level IN ['Slightly Unhealthy', 'Unhealthy', 'Very Unhealthy'] THEN 1 END) AS exceeds_standard
RETURN total, exceeds_standard, round(100.0 * exceeds_standard / total, 2) AS exceed_pct",1.0,1.0,0.0,1.0,1.0,1,1,20.525,executed,,1,1
q134,health_risk,complex,5,JP21|JP07|JP19|JP16|JP23,"MATCH (p:ObservedPM25)-[:RECORDED_BY]->(s:Station)-[:LOCATED_AT]->(l:Location),
      (p)-[:OBSERVED_AT]->(t:ObservationTime)
WHERE l.prefecture_en = 'Fukuoka Prefecture'
  AND t.year = 2022
  AND p.pm25 >= 0 AND p.pm25 <= 500
WITH count(p) AS total_readings,
     count(CASE WHEN p.pm25_level IN ['Slightly Unhealthy', 'Unhealthy', 'Very Unhealthy'] THEN 1 END) AS exceeded_readings
RETURN total_readings, exceeded_readings, 
       round(100.0 * exceeded_readings / total_readings, 2) AS exceed_pct",1.0,1.0,0.0,1.0,1.0,1,1,16.349,executed,,1,1
q136,health_risk,medium,5,JP01|JP04|JP16|JP02|JP19,"MATCH (p:ObservedPM25)-[:OBSERVED_AT]->(t:ObservationTime)-[:AT_LOCATION]->(l:Location)
WHERE l.prefecture_en = 'Ibaraki Prefecture'
  AND t.season = 'Spring'
  AND p.pm25_level IN ['Unhealthy', 'Very Unhealthy']
RETURN count(p) AS unhealthy_count",1.0,1.0,0.0,0.0,0.0,0,0,12.453,executed,,0,1
q137,health_risk,medium,5,JP01|JP04|JP05|JP16|JP22,"MATCH (p:ObservedPM25)-[:OBSERVED_AT]->(t:ObservationTime)-[:AT_LOCATION]->(l:Location)
WHERE l.prefecture_en = 'Akita Prefecture'
  AND t.season = 'Winter'
  AND p.pm25_level IN ['Unhealthy', 'Very Unhealthy', 'Slightly Unhealthy']
  AND p.pm25 >= 0 AND p.pm25 <= 500
RETURN count(p) AS unhealthy_readings_count",1.0,1.0,0.0,1.0,1.0,1,1,11.642,executed,,0,1
q138,health_risk,medium,5,JP01|JP19|JP16|JP04|JP17,"MATCH (p:ObservedPM25)-[:RECORDED_BY]->(s:Station)-[:LOCATED_AT]->(l:Location),
      (p)-[:OBSERVED_AT]->(t:ObservationTime)
WHERE l.prefecture_en = 'Nagasaki Prefecture'
  AND t.season = 'Summer'
  AND p.pm25_level IN ['Unhealthy', 'Very Unhealthy']
RETURN count(p) AS unhealthy_count",1.0,1.0,0.0,0.0,0.0,0,0,13.516,executed,,0,1
q139,health_risk,medium,5,JP01|JP19|JP17|JP16|JP04,"MATCH (p:ObservedPM25)-[:RECORDED_BY]->(s:Station)-[:LOCATED_AT]->(l:Location),
      (p)-[:OBSERVED_AT]->(t:ObservationTime)
WHERE l.prefecture_en = 'Nagasaki Prefecture'
  AND t.season = 'Autumn'
  AND p.pm25_level IN ['Unhealthy', 'Very Unhealthy']
RETURN count(p) AS unhealthy_readings",1.0,1.0,0.0,0.0,0.0,0,0,11.375,executed,,0,1
q140,health_risk,complex,5,JP21|JP07|JP19|JP16|JP23,"MATCH (p:ObservedPM25)-[:RECORDED_BY]->(s:Station)-[:LOCATED_AT]->(l:Location),
      (p)-[:OBSERVED_AT]->(t:ObservationTime)
WHERE l.prefecture_en = 'Fukuoka Prefecture'
  AND t.year = 2023
  AND p.pm25 >= 0 AND p.pm25 <= 500
WITH count(p) AS total_readings,
     count(CASE WHEN p.pm25_level IN ['Slightly Unhealthy', 'Unhealthy', 'Very Unhealthy'] THEN 1 END) AS exceeded_count
RETURN total_readings, 
       exceeded_count, 
       round(100.0 * exceeded_count / total_readings, 2) AS exceed_pct",1.0,1.0,0.0,1.0,1.0,1,1,21.485,executed,,1,1
q143,health_risk,complex,5,JP21|JP16|JP01|JP23|JP12,"MATCH (p:ObservedPM25)-[:OBSERVED_AT]->(t:ObservationTime)-[:AT_LOCATION]->(l:Location)
WHERE l.prefecture_en = 'Fukui Prefecture'
  AND t.year = 2018
  AND p.pm25 >= 0 AND p.pm25 <= 500
WITH count(p) AS total,
     count(CASE WHEN p.pm25_level IN ['Slightly Unhealthy', 'Unhealthy', 'Very Unhealthy'] THEN 1 END) AS exceeds_standard
RETURN total, exceeds_standard, round(100.0 * exceeds_standard / total, 2) AS exceed_pct",1.0,1.0,0.0,1.0,1.0,1,1,18.282,executed,,1,1
q144,health_risk,complex,5,JP21|JP23|JP01|JP16|JP12,"MATCH (p:ObservedPM25)-[:OBSERVED_AT]->(t:ObservationTime)-[:AT_LOCATION]->(l:Location)
WHERE l.prefecture_en = 'Kagawa Prefecture'
  AND t.year = 2025
  AND p.pm25 >= 0 AND p.pm25 <= 500
WITH count(p) AS total_readings,
     count(CASE WHEN p.pm25_level IN ['Slightly Unhealthy', 'Unhealthy', 'Very Unhealthy'] THEN 1 END) AS exceeded_count
RETURN total_readings, exceeded_count, 
       round(100.0 * exceeded_count / total_readings, 2) AS exceed_pct",1.0,1.0,0.0,1.0,1.0,1,1,15.774,executed,,1,1
q145,health_risk,complex,5,JP16|JP21|JP01|JP23|JP12,"MATCH (p:ObservedPM25)-[:OBSERVED_AT]->(t:ObservationTime)-[:AT_LOCATION]->(l:Location)
WHERE l.prefecture_en = 'Gunma Prefecture'
  AND t.year = 2019
  AND p.pm25 >= 0 AND p.pm25 <= 500
WITH count(p) AS total,
     count(CASE WHEN p.pm25 > 35 THEN 1 END) AS exceeds_standard
RETURN total, exceeds_standard, round(100.0 * exceeds_standard / total, 2) AS exceed_pct",1.0,1.0,0.0,1.0,1.0,1,1,15.389,executed,,1,1
q147,health_risk,complex,5,JP21|JP01|JP16|JP12|JP23,"MATCH (p:ObservedPM25)-[:OBSERVED_AT]->(t:ObservationTime)-[:AT_LOCATION]->(l:Location)
WHERE l.prefecture_en = 'Miyagi Prefecture'
  AND t.year = 2018
  AND p.pm25 >= 0 AND p.pm25 <= 500
WITH count(p) AS total,
     count(CASE WHEN p.pm25 > 35 THEN 1 END) AS exceeds_standard
RETURN total, exceeds_standard, round(100.0 * exceeds_standard / total, 2) AS exceed_pct",1.0,1.0,0.0,1.0,1.0,1,1,15.794,executed,,1,1
q148,health_risk,medium,5,JP01|JP05|JP04|JP14|JP16,"MATCH (p:ObservedPM25)-[:OBSERVED_AT]->(t:ObservationTime)-[:AT_LOCATION]->(l:Location)
WHERE l.prefecture_en = 'Osaka Prefecture'
  AND t.season = 'Winter'
  AND p.pm25_level IN ['Unhealthy', 'Very Unhealthy', 'Slightly Unhealthy']
RETURN count(p) AS unhealthy_readings",1.0,1.0,0.0,1.0,1.0,1,1,10.847,executed,,0,1
q150,health_risk,complex,5,JP21|JP16|JP01|JP12|JP23,"MATCH (p:ObservedPM25)-[:OBSERVED_AT]->(t:ObservationTime)-[:AT_LOCATION]->(l:Location)
WHERE l.prefecture_en = 'Gifu Prefecture'
  AND t.year = 2018
  AND p.pm25 >= 0 AND p.pm25 <= 500
WITH count(p) AS total,
     count(CASE WHEN p.pm25_level IN ['Slightly Unhealthy', 'Unhealthy', 'Very Unhealthy'] THEN 1 END) AS exceeds_standard
RETURN total, exceeds_standard, round(100.0 * exceeds_standard / total, 2) AS exceed_pct",1.0,1.0,0.0,1.0,1.0,1,1,17.811,executed,,1,1
q151,health_risk,complex,5,JP21|JP01|JP16|JP23|JP12,"MATCH (p:ObservedPM25)-[:OBSERVED_AT]->(t:ObservationTime)-[:AT_LOCATION]->(l:Location)
WHERE l.prefecture_en = 'Akita Prefecture'
  AND t.year = 2020
  AND p.pm25 >= 0 AND p.pm25 <= 500
WITH count(p) AS total,
     count(CASE WHEN p.pm25_level IN ['Slightly Unhealthy', 'Unhealthy', 'Very Unhealthy'] THEN 1 END) AS exceeds_standard
RETURN total, exceeds_standard, round(100.0 * exceeds_standard / total, 2) AS exceed_pct",1.0,1.0,0.0,1.0,1.0,1,1,16.848,executed,,1,1
q152,health_risk,complex,5,JP16|JP21|JP01|JP23|JP05,"MATCH (p:ObservedPM25)-[:OBSERVED_AT]->(t:ObservationTime)-[:AT_LOCATION]->(l:Location)
WHERE l.prefecture_en = 'Gunma Prefecture'
  AND t.year = 2018
  AND p.pm25 >= 0 AND p.pm25 <= 500
WITH count(p) AS total_readings,
     count(CASE WHEN p.pm25 > 35 THEN 1 END) AS exceeded_count
RETURN total_readings, exceeded_count, 
       round(100.0 * exceeded_count / total_readings, 2) AS exceed_pct",1.0,1.0,0.0,1.0,1.0,1,1,15.703,executed,,1,1
q153,health_risk,medium,5,JP01|JP16|JP05|JP04|JP02,"MATCH (p:ObservedPM25)-[:OBSERVED_AT]->(t:ObservationTime)-[:AT_LOCATION]->(l:Location)
WHERE l.prefecture_en = 'Shimane Prefecture'
  AND t.season = 'Winter'
  AND p.pm25_level IN ['Unhealthy', 'Very Unhealthy', 'Slightly Unhealthy']
RETURN count(p) AS unhealthy_readings",1.0,1.0,0.0,1.0,1.0,1,1,9.816,executed,,0,1
q154,health_risk,complex,5,JP21|JP01|JP23|JP16|JP26,"MATCH (p:ObservedPM25)-[:OBSERVED_AT]->(t:ObservationTime)-[:AT_LOCATION]->(l:Location)
WHERE l.prefecture_en = 'Yamagata Prefecture'
  AND t.year = 2025
  AND p.pm25 >= 0 AND p.pm25 <= 500
WITH count(p) AS total_readings,
     count(CASE WHEN p.pm25_level IN ['Slightly Unhealthy', 'Unhealthy', 'Very Unhealthy'] THEN 1 END) AS exceeded_count
RETURN total_readings, exceeded_count, 
       round(100.0 * exceeded_count / total_readings, 2) AS exceed_pct",1.0,1.0,0.0,1.0,1.0,1,1,20.147,executed,,1,1
q155,health_risk,complex,5,JP21|JP01|JP16|JP23|JP27,"MATCH (p:ObservedPM25)-[:OBSERVED_AT]->(t:ObservationTime)-[:AT_LOCATION]->(l:Location)
WHERE l.prefecture_en = 'Okayama Prefecture'
  AND t.year = 2020
  AND p.pm25 >= 0 AND p.pm25 <= 500
WITH count(p) AS total_readings,
     count(CASE WHEN p.pm25_level IN ['Slightly Unhealthy', 'Unhealthy', 'Very Unhealthy'] THEN 1 END) AS exceeded_count
RETURN total_readings, exceeded_count, 
       round(100.0 * exceeded_count / total_readings, 2) AS exceed_pct",1.0,1.0,0.0,1.0,1.0,1,1,18.057,executed,,1,1
q157,health_risk,medium,5,JP01|JP19|JP04|JP16|JP14,"MATCH (p:ObservedPM25)-[:RECORDED_BY]->(s:Station)-[:LOCATED_AT]->(l:Location),
      (p)-[:OBSERVED_AT]->(t:ObservationTime)
WHERE l.prefecture_en = 'Kagoshima Prefecture'
  AND t.season = 'Autumn'
  AND p.pm25_level IN ['Unhealthy', 'Very Unhealthy']
RETURN count(p) AS unhealthy_readings",1.0,1.0,0.0,0.0,0.0,0,0,14.186,executed,,0,1
q158,health_risk,complex,5,JP21|JP16|JP02|JP12|JP01,"MATCH (p:ObservedPM25)-[:OBSERVED_AT]->(t:ObservationTime)-[:AT_LOCATION]->(l:Location)
WHERE l.prefecture_en = 'Tochigi Prefecture'
  AND t.year = 2019
  AND p.pm25 >= 0 AND p.pm25 <= 500
WITH count(p) AS total,
     count(CASE WHEN p.pm25 > 35 THEN 1 END) AS exceeds_standard
RETURN total, exceeds_standard, round(100.0 * exceeds_standard / total, 2) AS exceed_pct",1.0,1.0,0.0,1.0,1.0,1,1,15.164,executed,,1,1
q160,health_risk,complex,5,JP21|JP16|JP23|JP01|JP12,"MATCH (p:ObservedPM25)-[:OBSERVED_AT]->(t:ObservationTime)-[:AT_LOCATION]->(l:Location)
WHERE l.prefecture_en = 'Oita Prefecture'
  AND t.year = 2025
  AND p.pm25 >= 0 AND p.pm25 <= 500
WITH count(p) AS total,
     count(CASE WHEN p.pm25_level IN ['Slightly Unhealthy', 'Unhealthy', 'Very Unhealthy'] THEN 1 END) AS exceeds_standard
RETURN total, exceeds_standard, round(100.0 * exceeds_standard / total, 2) AS exceed_pct",1.0,1.0,0.0,1.0,1.0,1,1,17.759,executed,,1,1
q161,health_risk,complex,5,JP21|JP16|JP01|JP23|JP27,"MATCH (p:ObservedPM25)-[:OBSERVED_AT]->(t:ObservationTime)-[:AT_LOCATION]->(l:Location)
WHERE l.prefecture_en = 'Shizuoka Prefecture'
  AND t.year = 2025
  AND p.pm25 >= 0 AND p.pm25 <= 500
WITH count(p) AS total,
     count(CASE WHEN p.pm25_level IN ['Slightly Unhealthy', 'Unhealthy', 'Very Unhealthy'] THEN 1 END) AS exceeds_standard
RETURN total, exceeds_standard, round(100.0 * exceeds_standard / total, 2) AS exceed_pct",1.0,1.0,0.0,1.0,1.0,1,1,21.169,executed,,1,1
q162,health_risk,medium,5,JP01|JP19|JP04|JP16|JP14,"MATCH (p:ObservedPM25)-[:RECORDED_BY]->(s:Station)-[:LOCATED_AT]->(l:Location),
      (p)-[:OBSERVED_AT]->(t:ObservationTime)
WHERE l.prefecture_en = 'Kagawa Prefecture'
  AND t.season = 'Spring'
  AND p.pm25_level IN ['Unhealthy', 'Very Unhealthy']
RETURN count(p) AS unhealthy_readings_count",1.0,1.0,0.0,0.0,0.0,0,0,12.4,executed,,0,1
q164,health_risk,medium,5,JP01|JP19|JP04|JP16|JP22,"MATCH (p:ObservedPM25)-[:OBSERVED_AT]->(t:ObservationTime)-[:AT_LOCATION]->(l:Location)
WHERE l.prefecture_en = 'Nagano Prefecture'
  AND t.season = 'Autumn'
  AND p.pm25_level IN ['Unhealthy', 'Very Unhealthy']
RETURN count(p) AS unhealthy_readings",1.0,1.0,0.0,0.0,0.0,0,0,10.943,executed,,0,1
q165,health_risk,complex,5,JP21|JP01|JP16|JP23|JP12,"MATCH (p:ObservedPM25)-[:OBSERVED_AT]->(t:ObservationTime)-[:AT_LOCATION]->(l:Location)
WHERE l.prefecture_en = 'Kagawa Prefecture'
  AND t.year = 2018
  AND p.pm25 >= 0 AND p.pm25 <= 500
WITH count(p) AS total,
     count(CASE WHEN p.pm25_level IN ['Slightly Unhealthy', 'Unhealthy', 'Very Unhealthy'] THEN 1 END) AS exceeds_standard
RETURN total, exceeds_standard, round(100.0 * exceeds_standard / total, 2) AS exceed_pct",1.0,1.0,0.0,1.0,1.0,1,1,19.279,executed,,1,1
q166,health_risk,complex,5,JP21|JP16|JP02|JP12|JP01,"MATCH (p:ObservedPM25)-[:OBSERVED_AT]->(t:ObservationTime)-[:AT_LOCATION]->(l:Location)
WHERE l.prefecture_en = 'Tochigi Prefecture'
  AND t.year = 2021
  AND p.pm25 >= 0 AND p.pm25 <= 500
WITH count(p) AS total,
     count(CASE WHEN p.pm25 > 35 THEN 1 END) AS exceeds_standard
RETURN total, exceeds_standard, round(100.0 * exceeds_standard / total, 2) AS exceed_pct",1.0,1.0,0.0,1.0,1.0,1,1,15.168,executed,,1,1
q167,health_risk,complex,5,JP21|JP01|JP16|JP12|JP27,"MATCH (p:ObservedPM25)-[:OBSERVED_AT]->(t:ObservationTime)-[:AT_LOCATION]->(l:Location)
WHERE l.prefecture_en = 'Mie Prefecture'
  AND t.year = 2019
  AND p.pm25 >= 0 AND p.pm25 <= 500
WITH count(p) AS total,
     count(CASE WHEN p.pm25 > 35 THEN 1 END) AS exceeds_standard
RETURN total, exceeds_standard, round(100.0 * exceeds_standard / total, 2) AS exceed_pct",1.0,1.0,0.0,1.0,1.0,1,1,18.485,executed,,1,1
q169,health_risk,complex,5,JP21|JP16|JP01|JP23|JP26,"MATCH (p:ObservedPM25)-[:OBSERVED_AT]->(t:ObservationTime)-[:AT_LOCATION]->(l:Location)
WHERE l.prefecture_en = 'Ishikawa Prefecture'
  AND t.year = 2020
  AND p.pm25 >= 0 AND p.pm25 <= 500
WITH count(p) AS total_readings,
     count(CASE WHEN p.pm25_level IN ['Slightly Unhealthy', 'Unhealthy', 'Very Unhealthy'] THEN 1 END) AS exceeded_count
RETURN total_readings, exceeded_count, round(100.0 * exceeded_count / total_readings, 2) AS exceed_pct",1.0,1.0,0.0,1.0,1.0,1,1,19.259,executed,,1,1
q170,health_risk,medium,5,JP01|JP16|JP04|JP22|JP19,"MATCH (p:ObservedPM25)-[:RECORDED_BY]->(s:Station)-[:LOCATED_AT]->(l:Location),
      (p)-[:OBSERVED_AT]->(t:ObservationTime)
WHERE l.prefecture_en = 'Wakayama Prefecture'
  AND t.season = 'Summer'
  AND p.pm25_level IN ['Unhealthy', 'Very Unhealthy']
RETURN count(p) AS unhealthy_count",1.0,1.0,0.0,0.0,0.0,0,0,14.338,executed,,0,1
q172,comparative,medium,5,JP06|JP28|JP11|JP01|JP27,"MATCH (p:ObservedPM25)-[:RECORDED_BY]->(s:Station)-[:LOCATED_AT]->(l:Location),
      (p)-[:OBSERVED_AT]->(t:ObservationTime)
WHERE l.prefecture_en = 'Niigata Prefecture'
  AND t.year = 2018
  AND p.pm25 >= 0 AND p.pm25 <= 500
WITH s.stationtype_en AS station_type,
     round(avg(p.pm25), 2) AS avg_pm25
RETURN station_type, avg_pm25
ORDER BY avg_pm25 DESC",1.0,1.0,0.0,0.8,0.8,0,0,14.526,executed,,1,1
q173,comparative,medium,5,JP06|JP11|JP28|JP01|JP15,"MATCH (p:ObservedPM25)-[:RECORDED_BY]->(s:Station)-[:LOCATED_AT]->(l:Location),
      (p)-[:OBSERVED_AT]->(t:ObservationTime)
WHERE l.prefecture_en = 'Niigata Prefecture'
  AND t.year = 2020
  AND p.pm25 >= 0 AND p.pm25 <= 500
WITH s.stationtype_en AS station_type, round(avg(p.pm25), 2) AS avg_pm25
RETURN station_type, avg_pm25
ORDER BY avg_pm25 DESC",1.0,1.0,0.0,0.8,0.8,0,0,17.274,executed,,1,1
q174,comparative,medium,5,JP06|JP11|JP28|JP15|JP22,"MATCH (p:ObservedPM25)-[:RECORDED_BY]->(s:Station)-[:LOCATED_AT]->(l:Location),
      (p)-[:OBSERVED_AT]->(t:ObservationTime)
WHERE l.prefecture_en = 'Shiga Prefecture'
  AND t.year = 2018
  AND p.pm25 >= 0 AND p.pm25 <= 500
RETURN s.stationtype_en AS station_type,
       round(avg(p.pm25), 2) AS avg_pm25,
       count(p) AS readings
ORDER BY avg_pm25 DESC",1.0,1.0,0.0,1.0,1.0,1,1,13.511,executed,,1,1
q175,comparative,medium,5,JP06|JP28|JP11|JP27|JP01,"MATCH (p:ObservedPM25)-[:RECORDED_BY]->(s:Station)-[:LOCATED_AT]->(l:Location),
      (p)-[:OBSERVED_AT]->(t:ObservationTime)
WHERE l.prefecture_en = 'Kumamoto Prefecture'
  AND t.year = 2021
  AND p.pm25 >= 0 AND p.pm25 <= 500
WITH s.stationtype_en AS station_type, round(avg(p.pm25), 2) AS avg_pm25
RETURN station_type, avg_pm25
ORDER BY avg_pm25 DESC",1.0,1.0,0.0,0.8,0.8,0,0,17.726,executed,,1,1
q176,comparative,medium,5,JP06|JP28|JP11|JP15|JP27,"MATCH (p:ObservedPM25)-[:RECORDED_BY]->(s:Station)-[:LOCATED_AT]->(l:Location),
      (p)-[:OBSERVED_AT]->(t:ObservationTime)
WHERE l.prefecture_en = 'Toyama Prefecture'
  AND t.year = 2023
  AND p.pm25 >= 0 AND p.pm25 <= 500
WITH s.stationtype_en AS station_type,
     round(avg(p.pm25), 2) AS avg_pm25
RETURN station_type, avg_pm25
ORDER BY avg_pm25 DESC",1.0,1.0,0.0,0.8,0.8,0,0,12.227,executed,,1,1
q177,comparative,medium,5,JP06|JP28|JP11|JP15|JP01,"MATCH (p:ObservedPM25)-[:RECORDED_BY]->(s:Station)-[:LOCATED_AT]->(l:Location),
      (p)-[:OBSERVED_AT]->(t:ObservationTime)
WHERE l.prefecture_en = 'Saga Prefecture'
  AND t.year = 2020
  AND p.pm25 >= 0 AND p.pm25 <= 500
WITH s.stationtype_en AS station_type, round(avg(p.pm25), 2) AS avg_pm25
RETURN station_type, avg_pm25
ORDER BY avg_pm25 DESC",1.0,1.0,0.0,0.8,0.8,0,0,11.925,executed,,1,1
q178,comparative,medium,5,JP06|JP11|JP28|JP15|JP22,"MATCH (p:ObservedPM25)-[:RECORDED_BY]->(s:Station)-[:LOCATED_AT]->(l:Location),
      (p)-[:OBSERVED_AT]->(t:ObservationTime)
WHERE l.prefecture_en = 'Shiga Prefecture'
  AND t.year = 2025
  AND p.pm25 >= 0 AND p.pm25 <= 500
RETURN s.stationtype_en AS station_type,
       round(avg(p.pm25), 2) AS avg_pm25,
       count(p) AS readings
ORDER BY avg_pm25 DESC",1.0,1.0,0.0,1.0,1.0,1,1,13.909,executed,,1,1
q179,comparative,complex,5,JP06|JP27|JP05|JP02|JP28,"MATCH (p:ObservedPM25)-[:RECORDED_BY]->(s:Station)-[:LOCATED_AT]->(l:Location)
WHERE l.prefecture_en = 'Yamagata Prefecture'
  AND p.pm25 >= 0 AND p.pm25 <= 500
  AND p.tid STARTS WITH '2021'
WITH s.stationname_en AS station, avg(p.pm25) AS avg_pm25
ORDER BY avg_pm25 DESC
RETURN station, round(avg_pm25, 2) AS avg_pm25
LIMIT 10",1.0,1.0,0.0,0.0,0.0,0,0,23.72,executed,,1,1
q180,comparative,medium,5,JP06|JP28|JP11|JP01|JP27,"MATCH (p:ObservedPM25)-[:RECORDED_BY]->(s:Station)-[:LOCATED_AT]->(l:Location),
      (p)-[:OBSERVED_AT]->(t:ObservationTime)
WHERE l.prefecture_en = 'Akita Prefecture'
  AND t.year = 2019
  AND p.pm25 >= 0 AND p.pm25 <= 500
WITH s.stationtype_en AS station_type, round(avg(p.pm25), 2) AS avg_pm25
RETURN station_type, avg_pm25
ORDER BY avg_pm25 DESC",1.0,1.0,0.0,0.8,0.8,0,0,18.378,executed,,1,1
q181,comparative,complex,5,JP27|JP28|JP05|JP06|JP02,"MATCH (p:ObservedPM25)-[:RECORDED_BY]->(s:Station)-[:LOCATED_AT]->(l:Location)
WHERE l.prefecture_en = 'Tottori Prefecture'
  AND p.pm25 >= 0 AND p.pm25 <= 500
  AND p.tid CONTAINS '2022'
WITH s.stationname_en AS station,
     s.stationtype_en AS type,
     avg(p.pm25) AS avg_pm25
ORDER BY avg_pm25 DESC
RETURN station, type, round(avg_pm25, 2) AS avg_pm25
LIMIT 10",1.0,0.0,0.0,0.0,0.0,0,0,25.053,execution_failure,Timeout: exceeded 30s,1,1
q184,comparative,complex,5,JP02|JP06|JP05|JP27|JP28,"MATCH (p:ObservedPM25)-[:RECORDED_BY]->(s:Station)-[:LOCATED_AT]->(l:Location)
WHERE l.prefecture_en = 'Shiga Prefecture'
  AND p.pm25 >= 0 AND p.pm25 <= 500
  AND p.observed_at.year = 2018
WITH s.stationname_en AS station, avg(p.pm25) AS avg_pm25
ORDER BY avg_pm25 DESC
RETURN station, round(avg_pm25, 2) AS avg_pm25
LIMIT 10",1.0,1.0,0.0,0.0,0.0,0,0,22.645,executed,,1,1
q185,comparative,complex,5,JP27|JP06|JP28|JP05|JP26,"MATCH (p:ObservedPM25)-[:RECORDED_BY]->(s:Station)-[:LOCATED_AT]->(l:Location)
WHERE l.prefecture_en = 'Hiroshima Prefecture'
  AND p.pm25 >= 0 AND p.pm25 <= 500
  AND p.tid CONTAINS '2022'
WITH s.stationname_en AS station, s.stationtype_en AS type, avg(p.pm25) AS avg_pm25
ORDER BY avg_pm25 DESC
RETURN station, type, round(avg_pm25, 2) AS avg_pm25
LIMIT 10",1.0,0.0,0.0,0.0,0.0,0,0,24.613,execution_failure,Timeout: exceeded 30s,1,1
q186,comparative,complex,5,JP06|JP27|JP05|JP01|JP28,"MATCH (p:ObservedPM25)-[:RECORDED_BY]->(s:Station)-[:LOCATED_AT]->(l:Location)
WHERE l.prefecture_en = 'Saitama Prefecture'
  AND p.pm25 >= 0 AND p.pm25 <= 500
  AND p.tid CONTAINS '2018'
WITH s.stationname_en AS station, avg(p.pm25) AS avg_pm25
ORDER BY avg_pm25 DESC
RETURN station, round(avg_pm25, 2) AS avg_pm25
LIMIT 10
However, the `tid` property in the `ObservationTime` node should be used more precisely to filter by year. Assuming that `tid` contains a timestamp or a string that includes the year, you might want to adjust the query to directly use the `year` property of the `ObservationTime` node if available:

MATCH (p:ObservedPM25)-[:RECORDED_BY]->(s:Station)-[:LOCATED_AT]->(l:Location)
WHERE l.prefecture_en = 'Saitama Prefecture'
  AND p.pm25 >= 0 AND p.pm25 <= 500
  AND t.year = 2018
WITH s.stationname_en AS station, avg(p.pm25) AS avg_pm25
ORDER BY avg_pm25 DESC
RETURN station, round(avg_pm25, 2) AS avg_pm25
LIMIT 10",0.0,0.0,0.0,0.0,0.0,0,0,21.209,execution_failure,SyntaxError: {neo4j_code: Neo.ClientError.Statement.SyntaxError} {message: Invalid input 'However': expected an expressi,1,1
q188,comparative,complex,5,JP06|JP27|JP05|JP28|JP01,"MATCH (p:ObservedPM25)-[:RECORDED_BY]->(s:Station)-[:LOCATED_AT]->(l:Location)
WHERE l.prefecture_en = 'Shizuoka Prefecture'
  AND p.pm25 >= 0 AND p.pm25 <= 500
  AND p.tid CONTAINS '2022'
WITH s.stationname_en AS station, round(avg(p.pm25), 2) AS avg_pm25
ORDER BY avg_pm25 DESC
RETURN station, avg_pm25
LIMIT 10",1.0,0.0,0.0,0.0,0.0,0,0,23.955,execution_failure,Timeout: exceeded 30s,1,1
q189,comparative,complex,5,JP05|JP06|JP27|JP28|JP02,"MATCH (p:ObservedPM25)-[:RECORDED_BY]->(s:Station)-[:LOCATED_AT]->(l:Location)
WHERE l.prefecture_en = 'Gifu Prefecture'
  AND p.pm25 >= 0 AND p.pm25 <= 500
  AND p.tid STARTS WITH '2020'
WITH s.stationname_en AS station, round(avg(p.pm25), 2) AS avg_pm25
ORDER BY avg_pm25 DESC
RETURN station, avg_pm25
LIMIT 10",1.0,1.0,0.0,0.0,0.0,0,0,23.891,executed,,1,1
q191,comparative,medium,5,JP06|JP28|JP11|JP15|JP27,"MATCH (p:ObservedPM25)-[:RECORDED_BY]->(s:Station)-[:LOCATED_AT]->(l:Location),
      (p)-[:OBSERVED_AT]->(t:ObservationTime)
WHERE l.prefecture_en = 'Saga Prefecture'
  AND t.year = 2023
  AND p.pm25 >= 0 AND p.pm25 <= 500
WITH s.stationtype_en AS station_type, round(avg(p.pm25), 2) AS avg_pm25
WHERE station_type IN ['Roadside Station', 'General Station']
RETURN station_type, avg_pm25
ORDER BY avg_pm25 DESC",1.0,1.0,0.0,0.8,0.8,0,0,19.979,executed,,1,1
q192,comparative,medium,5,JP06|JP28|JP11|JP01|JP27,"MATCH (p:ObservedPM25)-[:RECORDED_BY]->(s:Station)-[:LOCATED_AT]->(l:Location),
      (p)-[:OBSERVED_AT]->(t:ObservationTime)
WHERE l.prefecture_en = 'Chiba Prefecture'
  AND t.year = 2018
  AND p.pm25 >= 0 AND p.pm25 <= 500
WITH s.stationtype_en AS station_type, round(avg(p.pm25), 2) AS avg_pm25
RETURN station_type, avg_pm25
ORDER BY avg_pm25 DESC",1.0,1.0,0.0,0.8,0.8,0,0,16.708,executed,,1,1
